,F1Y1,F2Y2,F3Y3,F4Y4,X1,X2,X3
23,6449.850884624801,8868.997517244181,843.2482601981517,1256.349433674352,1.0,2.0,9.0
24,6712.6024721314725,8554.644333151013,775.5236984887197,1209.7782746556734,1.0,2.0,10.0
25,7530.014470590127,8929.573849598455,746.0992267323417,1210.9580768044475,1.0,2.0,11.0
26,7264.158099338045,8822.470395325461,805.9222483528133,1178.1848563644814,1.0,2.0,12.0
27,7061.765297417455,8803.807992708136,849.544721961686,1145.13781039402,1.0,2.0,13.0
28,7616.064280479608,8951.918334479898,789.1891248980266,1190.1879090565212,1.0,2.0,14.0
29,7328.502005949131,9042.93219524022,796.4739072133332,1163.541150720786,1.0,2.0,15.0
30,8833.367766894427,8550.337994780122,861.1424013893256,987.787420006288,1.0,3.0,1.0
31,8702.548945747745,7447.915879468636,821.5390099914052,1204.6529102101786,1.0,3.0,2.0
32,8707.37087737956,7445.576578428306,824.8059238099027,1279.8177906774783,1.0,3.0,3.0
33,8689.774313728667,8005.675825862895,815.0155586794181,1294.981579247599,1.0,3.0,4.0
34,8184.596214079681,8384.12510918118,873.8163242705739,1183.1855749185497,1.0,3.0,5.0
35,8069.393262210759,8710.321839858254,868.381884859489,1161.6969195976646,1.0,3.0,6.0
36,7677.2663904357505,9278.380818895317,824.8345244548852,1158.1038136056259,1.0,3.0,7.0
37,6977.26749283476,9360.90772606638,815.5536640221499,1242.5713682124228,1.0,3.0,8.0
38,6488.057638223602,9290.486986183187,850.36851235527,1254.9319809139633,1.0,3.0,9.0
39,6763.646205316134,9409.53226471447,774.0714871929176,1209.1651570437393,1.0,3.0,10.0
40,7590.500556915169,9770.666848936053,785.4301294795162,1205.9174595663671,1.0,3.0,11.0
41,7303.309165410253,9937.689813691082,841.7246499183605,1169.980470714343,1.0,3.0,12.0
42,7089.003014671549,10080.707761451044,884.2168380468217,1143.901657756839,1.0,3.0,13.0
43,7662.948440039577,9825.182434819233,818.746190583204,1187.6728676892608,1.0,3.0,14.0
44,7287.489531362709,9858.583840830535,817.9740675371895,1157.921329962281,1.0,3.0,15.0
45,8940.704606416799,8627.377226462888,860.6233873994547,984.4408222988226,1.0,4.0,1.0
46,8846.156683402922,7916.835649896745,821.8669954074708,1202.9491017626947,1.0,4.0,2.0
47,8801.209967590536,7699.932316781856,825.2736833763133,1279.0725593368238,1.0,4.0,3.0
48,8770.876532456508,8426.028565167137,815.5422850354007,1294.7372145678023,1.0,4.0,4.0
49,8264.9861473032,8897.156599841153,872.1816330340414,1181.9835808966563,1.0,4.0,5.0
50,8144.068051838484,9035.933962704466,866.1608617887543,1161.5280855725036,1.0,4.0,6.0
51,7738.123800405538,9078.694501563565,823.0769276936173,1158.785879890428,1.0,4.0,7.0
52,7028.034811469713,9522.883077627863,814.5825133285714,1241.6536218044334,1.0,4.0,8.0
53,6526.366212272723,9456.757012834909,849.4235125520149,1254.4636290238245,1.0,4.0,9.0
54,6818.570911985997,9411.061172041707,772.6788464672755,1208.1898221445244,1.0,4.0,10.0
55,7631.234540926009,9920.875577067487,781.7512993711962,1207.97484408511,1.0,4.0,11.0
56,7328.9103405040505,10066.484268828517,838.1412989436951,1173.9893511103005,1.0,4.0,12.0
57,7105.028242247023,10208.798169199792,880.4916337029815,1149.2054621528478,1.0,4.0,13.0
58,7669.513935300372,9990.470948580594,815.8163355854147,1190.7940018764202,1.0,4.0,14.0
59,7214.7758256489415,10000.684379407965,815.9904214257588,1161.824117799074,1.0,4.0,15.0
60,8967.16703686177,8502.489499396328,860.2440276171917,985.4005809095208,1.0,5.0,1.0
61,8879.93679261595,7925.499231436801,822.3724907805235,1202.2088155327042,1.0,5.0,2.0
62,8822.24203236077,7704.09009872397,825.9193360158822,1278.682611210923,1.0,5.0,3.0
63,8789.198430459877,8428.38973765859,816.1576347222247,1294.6077466268116,1.0,5.0,4.0
64,8260.022355576799,8912.482989103459,872.231417189301,1181.9579102848488,1.0,5.0,5.0
65,8138.986755648257,9052.586296966527,866.2442273626714,1161.538973461863,1.0,5.0,6.0
66,7732.53414945917,8941.15007844623,823.5483755784255,1158.792465529546,1.0,5.0,7.0
67,7019.854412856204,9383.458148164118,814.9532311383011,1241.727091362724,1.0,5.0,8.0
68,6518.722498672207,9317.519719408388,849.7257382177418,1254.5291623810933,1.0,5.0,9.0
69,6809.8325332193945,9278.778354696497,773.5691573292944,1208.348790229215,1.0,5.0,10.0
70,7628.831088952092,9780.48477682632,783.9088208541827,1207.6925758588936,1.0,5.0,11.0
71,7327.626303789558,9928.049910353884,840.1736654631925,1173.4416243666305,1.0,5.0,12.0
72,7103.065068390543,10068.800046909731,882.4720466712263,1150.5404591220836,1.0,5.0,13.0
73,7672.418696672206,9851.987413099076,817.4516710815772,1190.7028378019556,1.0,5.0,14.0
74,7198.58511348666,9859.084836814352,817.1821844172543,1161.4059320147678,1.0,5.0,15.0
75,9083.315181614062,8337.99903950888,856.7308400664069,980.4426389065043,1.0,6.0,1.0
76,9035.109798816602,7305.36609327861,821.8845093340913,1199.4512465297207,1.0,6.0,2.0
77,8913.251088214889,7490.47238967539,824.5365011363756,1277.2300647023462,1.0,6.0,3.0
78,8866.848427800496,7847.627046264294,815.452133250398,1293.8155730424255,1.0,6.0,4.0
79,8276.503765412706,8567.669068074214,874.9735338402845,1179.245089496677,1.0,6.0,5.0
80,8148.959609589355,8865.88275935587,868.4733174543665,1160.2044090413983,1.0,6.0,6.0
81,7738.252167122336,9383.803592635139,826.7185579621794,1158.83038972565,1.0,6.0,7.0
82,7016.095592213534,9243.397191428852,817.4220042296427,1239.0507298614748,1.0,6.0,8.0
83,6512.455227100934,9135.617335690546,852.0086214017663,1252.9445499413484,1.0,6.0,9.0
84,6809.759778760931,9496.988612055331,778.3909237793138,1205.7643957872056,1.0,6.0,10.0
85,7637.426631284458,9577.560086615606,795.9065636463954,1211.4636505573228,1.0,6.0,11.0
86,7335.934317801768,9733.231855557044,852.1229391420043,1181.4415860584293,1.0,6.0,12.0
87,7105.4234561429785,9875.393055500674,894.4041763717057,1157.0822474404135,1.0,6.0,13.0
88,7661.678774854498,9675.228642980928,826.6151349278155,1194.973079333543,1.0,6.0,14.0
89,7058.849682148682,9668.603077005686,823.905564318741,1168.1370876297733,1.0,6.0,15.0
90,9135.239091102128,8653.167249963906,858.187862681848,970.9127088774085,1.0,7.0,1.0
91,9101.694732875254,7118.663117731405,820.3099842517945,1195.5814948339748,1.0,7.0,2.0
92,8949.707890302954,7319.68877625635,822.2750231032919,1274.720478581743,1.0,7.0,3.0
93,8897.620444186632,7434.052326798529,813.5825204265989,1292.2348485948746,1.0,7.0,4.0
94,8286.920156179767,8293.235107104098,873.5431793702439,1177.3757170273584,1.0,7.0,5.0
95,8157.905723183198,8880.45664856633,867.0196263945588,1159.1627045059013,1.0,7.0,6.0
96,7747.033152803299,9088.518741991818,824.956804382821,1157.9196944325581,1.0,7.0,7.0
97,7024.446246537007,9543.833945869144,816.4655181339083,1236.9580325505135,1.0,7.0,8.0
98,6518.477951290012,9440.818804408049,851.6069473263253,1251.3066877131093,1.0,7.0,9.0
99,6818.016268724127,9399.944242610964,775.8094060881521,1203.3934205428507,1.0,7.0,10.0
100,7644.010803696486,9871.01650358204,789.9982497527647,1212.755013645142,1.0,7.0,11.0
101,7342.106789916279,10041.130963173895,847.2872269959462,1184.9028354535888,1.0,7.0,12.0
102,7108.097873246182,10199.75758424594,890.0324241226738,1162.43592785617,1.0,7.0,13.0
103,7657.483593433225,10011.855631212618,822.2857517141863,1196.8618330342983,1.0,7.0,14.0
104,7005.429835120983,10013.759513044235,820.921330042682,1171.2299714918627,1.0,7.0,15.0
105,9323.669114512191,8374.901001323808,850.9648789758091,947.6342391562544,1.0,8.0,1.0
106,9262.93938830929,7140.980666699783,820.5390542549294,1179.4505434535977,1.0,8.0,2.0
107,9050.685554602474,7320.6744169232425,820.9266413304081,1263.4774257227027,1.0,8.0,3.0
108,8990.513190936228,7517.53252051684,813.5336029715431,1284.872037327787,1.0,8.0,4.0
109,8229.884316991176,7918.546978581013,870.6114139873391,1165.7276853781073,1.0,8.0,5.0
110,8107.696466670027,8505.722736642976,864.6203192446958,1151.2887621167592,1.0,8.0,6.0
111,7712.300871896513,8821.719844143481,824.7333061279305,1152.650357389905,1.0,8.0,7.0
112,7001.859580591333,9182.810797218737,816.5321126344716,1226.6361714346754,1.0,8.0,8.0
113,6508.915864031779,9079.192573945344,851.5399120623308,1243.085561898444,1.0,8.0,9.0
114,6800.972712701525,9042.738311269117,778.51296578414,1192.1627857426217,1.0,8.0,10.0
115,7609.775311033419,9529.060069767016,796.1645108192677,1215.4672815239633,1.0,8.0,11.0
116,7323.948190145812,9707.267974066683,853.4030302788804,1195.829440303979,1.0,8.0,12.0
117,7100.018353389938,9861.418589989004,895.9457299659914,1171.3649221702333,1.0,8.0,13.0
118,7736.18074953675,9660.716867168187,827.7384597725534,1196.8771910267162,1.0,8.0,14.0
119,7104.582281190199,9665.704365649077,824.6978384956476,1177.8541015264327,1.0,8.0,15.0
120,9215.55478612243,8081.9822181950685,849.4657396077016,927.7394561682087,1.0,9.0,1.0
121,9109.82041643247,7097.383158080825,818.2692189628297,1179.6038545697375,1.0,9.0,2.0
122,8958.960308360958,7406.0388441268815,816.8939672340389,1263.5137388098874,1.0,9.0,3.0
123,8914.776287810571,7651.706222945296,810.4730170854805,1284.660218482757,1.0,9.0,4.0
124,8166.530681611031,8092.287146694341,869.9544890707327,1164.1051879352542,1.0,9.0,5.0
125,8047.928619371925,8343.466143261212,863.6507448856503,1149.9018643852073,1.0,9.0,6.0
126,7677.607439035032,8670.197568373158,822.7303487458928,1153.525763737682,1.0,9.0,7.0
127,6981.66207908272,8962.322413820086,815.0378301954267,1223.2920713337705,1.0,9.0,8.0
128,6498.6765876058935,8733.612339698986,850.9175966574087,1240.0545537922035,1.0,9.0,9.0
129,6784.278456601608,8776.917117283328,772.6779155819133,1188.8805932662988,1.0,9.0,10.0
130,7574.518261686236,9155.596618125313,781.7309855643246,1216.714931502046,1.0,9.0,11.0
131,7309.876940766797,9386.3112435073,841.2897230479743,1199.3581556418117,1.0,9.0,12.0
132,7091.859373176784,9541.944377288095,885.246349681023,1170.794084718499,1.0,9.0,13.0
133,7748.00101272532,9299.496928482722,817.4411889523312,1197.3933238683403,1.0,9.0,14.0
134,7197.043081689485,9332.592498267262,817.1916634336842,1179.9901581590884,1.0,9.0,15.0
135,9273.883696812652,8263.63844343454,848.4604617299474,919.522901535334,1.0,10.0,1.0
136,9134.266357693576,7079.647121385205,821.6163525677689,1176.7365241730304,1.0,10.0,2.0
137,8976.792106663926,7546.240906313408,822.1204740247608,1260.7298858527079,1.0,10.0,3.0
138,8931.936488954085,7228.958244083384,815.0087511659578,1282.5396198514381,1.0,10.0,4.0
139,8044.784147743846,7920.2560080379535,864.9267029415767,1149.9999508658539,1.0,10.0,5.0
140,7926.480060442703,8493.601456292421,858.9245943095459,1138.409375227743,1.0,10.0,6.0
141,7571.065985729584,8850.822838936983,819.5827209919312,1150.9071003591466,1.0,10.0,7.0
142,6876.575460986003,9053.67165256337,813.3716329998508,1209.2407065419202,1.0,10.0,8.0
143,6412.445518445344,8898.350512320061,848.5638260309549,1227.061704578174,1.0,10.0,9.0
144,6747.159661671677,8963.814846587087,772.0150708085819,1172.6603102354356,1.0,10.0,10.0
145,7492.25068166992,9309.522895854649,778.1890077529852,1212.4078166137915,1.0,10.0,11.0
146,7254.842768990259,9533.28482926417,834.1416472310787,1200.2249373498869,1.0,10.0,12.0
147,7047.947616206147,9694.100335360694,876.8331336025337,1173.4858143594784,1.0,10.0,13.0
148,7772.882013926438,9485.314963733927,814.1757001499154,1190.4883217085917,1.0,10.0,14.0
149,7251.0759409769935,9498.848995701457,814.9468930682503,1177.1911794556868,1.0,10.0,15.0
150,9649.636769814155,8257.077837033781,866.1677559334792,937.8122793816584,1.0,11.0,1.0
151,9504.706917286214,11459.423127208604,815.9631754047005,1206.2228502877656,1.0,11.0,2.0
152,9235.850574789925,11476.384557964097,816.9110873662426,1275.700815533522,1.0,11.0,3.0
153,9181.686222198772,11335.35785664785,807.5409570688598,1286.2227238117648,1.0,11.0,4.0
154,8044.824099720703,12498.16544960708,871.8830622821827,1109.0681101412638,1.0,11.0,5.0
155,7849.625535413805,11903.227978938388,862.4387034155486,1079.0645482717218,1.0,11.0,6.0
156,7348.191453153941,11552.928013188342,822.8510758778596,1138.653255657343,1.0,11.0,7.0
157,6733.138434760408,11612.617630350045,816.3186292507605,1119.932876130435,1.0,11.0,8.0
158,6641.628280167197,11040.326497822718,852.8579178412838,1095.0767132792137,1.0,11.0,9.0
159,7051.537039648206,10491.08767158861,775.5865141875801,1126.3216577766814,1.0,11.0,10.0
160,7316.154089923532,8961.220940919868,786.4038103033222,1078.4816032555257,1.0,11.0,11.0
161,7111.693204651509,9272.172821903894,845.0497070195418,1095.0666583162251,1.0,11.0,12.0
162,7024.2077284850275,9783.925818047872,888.3423198819617,1093.4230202681692,1.0,11.0,13.0
163,7997.796711572419,10768.3533762127,821.3884074856655,1045.9500209834182,1.0,11.0,14.0
164,7569.53093951144,9966.585662882511,820.0731837225533,999.7348441914494,1.0,11.0,15.0
165,9630.848300267713,8220.813221305914,867.8812003938856,930.4346171458717,1.0,12.0,1.0
166,9504.010573068845,11466.02441129561,813.9885255363301,1207.50490953982,1.0,12.0,2.0
167,9246.666313879352,11463.066390358908,816.2269525814513,1277.2163770520801,1.0,12.0,3.0
168,9198.887558758739,11343.291347114911,806.2676067392827,1288.6381159648336,1.0,12.0,4.0
169,8110.772460436769,12508.849351443627,871.8680862784393,1120.7351952861727,1.0,12.0,5.0
170,7927.364076729639,11941.285431591692,862.42630977764,1096.9031332562195,1.0,12.0,6.0
171,7435.276406801195,11559.87734751418,823.1817735808029,1154.5325022702957,1.0,12.0,7.0
172,6818.830588003727,11622.350216575396,816.2911941014158,1141.9861792940828,1.0,12.0,8.0
173,6721.42503310075,11044.261288750851,852.0780571662301,1136.726659689819,1.0,12.0,9.0
174,7126.11584487305,10525.576652407915,777.0810222694876,1152.602564709031,1.0,12.0,10.0
175,7221.18292213145,9000.403858167077,788.8731028270781,1116.0558083951678,1.0,12.0,11.0
176,7033.451600635711,9337.333156391267,845.2181722470202,1134.7376836518865,1.0,12.0,12.0
177,7111.608676046726,9839.377657827568,887.0202600609275,1133.75075751433,1.0,12.0,13.0
178,8074.205215913486,10839.946297115,821.6124411044186,1101.8229506888351,1.0,12.0,14.0
179,7712.778854140473,10082.131956223417,820.2353062089244,1050.7819126688337,1.0,12.0,15.0
180,9331.17094467027,8005.302422416058,850.6803549990118,1001.0850082583115,1.0,13.0,1.0
181,9248.44774289708,11022.110468994619,828.6394139334925,1197.1042335694108,1.0,13.0,2.0
182,9067.597915639008,10898.763655359855,831.4618547706195,1277.070990929909,1.0,13.0,3.0
183,9039.288972397442,10902.642959875286,823.1309036979114,1294.5858915301856,1.0,13.0,4.0
184,8048.013132683354,11860.032275185833,861.4701214281893,1133.5414753820833,1.0,13.0,5.0
185,7874.494890142506,11441.434044172081,854.2100559878131,1103.176572826614,1.0,13.0,6.0
186,7426.914497243369,11013.071551823803,817.8578482599903,1130.248021729877,1.0,13.0,7.0
187,6840.774942848507,11160.832819400295,812.3637747658654,1196.3291437742887,1.0,13.0,8.0
188,6744.940211339269,10715.837890988432,846.8406653291718,1215.9546261905766,1.0,13.0,9.0
189,7137.192728145265,10181.140632450883,775.2382256254082,1148.2408914383745,1.0,13.0,10.0
190,6743.311822172357,8881.979641519543,785.6145414427342,1203.9110315518549,1.0,13.0,11.0
191,6971.45013815921,9285.781747600231,838.3722738809165,1189.0655665828867,1.0,13.0,12.0
192,7166.438771279363,9693.437426605073,878.576663044669,1175.4554087072097,1.0,13.0,13.0
193,8095.522717364717,10572.388073986041,817.5623787634347,1183.2018060401333,1.0,13.0,14.0
194,7825.2045054850305,10026.887837509392,817.5633534858375,1170.473455758568,1.0,13.0,15.0
195,9185.986909881069,9052.338830344424,828.2596369087232,1006.311485875137,1.0,14.0,1.0
196,9116.90879487347,12068.67882712743,826.8136235962086,1210.1790034487694,1.0,14.0,2.0
197,8989.618926792476,11825.298780335736,828.90155945796,1284.6301470889825,1.0,14.0,3.0
198,8981.967653854188,11698.473244362773,822.1189280940278,1298.298765409692,1.0,14.0,4.0
199,8279.441490428666,12813.3490396132,851.0005848956635,1177.4996431102745,1.0,14.0,5.0
200,8191.859948470872,12348.003345656536,844.6748635646177,1153.414239532608,1.0,14.0,6.0
201,7834.116611458757,11892.047090417444,812.6963287342169,1156.8155640306063,1.0,14.0,7.0
202,7220.3001414061355,11944.915852392784,807.8400553613051,1239.0721726445845,1.0,14.0,8.0
203,7110.097575485914,11368.869806425979,842.0699502219829,1253.5555232186637,1.0,14.0,9.0
204,7421.201883307859,10874.976218037316,775.6499991318815,1203.4076171650963,1.0,14.0,10.0
205,6875.0329832240195,9396.653450799171,794.8695641428621,1213.3106226922364,1.0,14.0,11.0
206,7354.291753028429,9791.40800030057,847.5145640821981,1187.1521183287332,1.0,14.0,12.0
207,7515.321453324805,10239.479230397634,887.921430947318,1168.870667955869,1.0,14.0,13.0
208,8326.92147613979,11331.52247069638,824.9775789720366,1197.1202396742594,1.0,14.0,14.0
209,8215.693396552695,10668.053774555447,821.9729057141083,1171.5734328472925,1.0,14.0,15.0
210,9009.315347386535,9705.885854840235,779.8908293907257,1002.9433635843355,1.0,15.0,1.0
211,9060.653241488291,11935.521377232564,810.6186946665239,1198.9450562274399,1.0,15.0,2.0
212,8960.435140900776,11644.58348468561,813.8466268049619,1272.1853537254158,1.0,15.0,3.0
213,8951.783316118393,11413.827068028166,809.4408450507017,1295.4337185805894,1.0,15.0,4.0
214,8160.458992491383,12799.315092780234,837.4785638778533,1183.4139713973632,1.0,15.0,5.0
215,8068.073292659966,12626.208047991891,833.1160674934986,1161.8224220763323,1.0,15.0,6.0
216,7622.220954657368,12001.108430212651,806.4448103863058,1161.5604401771498,1.0,15.0,7.0
217,7016.0442169414455,12137.669936619375,803.7820724377077,1243.397007135178,1.0,15.0,8.0
218,6821.119713085278,11428.23958669495,836.6304461052684,1255.3476132235037,1.0,15.0,9.0
219,7273.089911729682,10833.918552949288,776.5324718907242,1209.663549720629,1.0,15.0,10.0
220,6556.542543708639,9504.549201623207,794.5885425431927,1207.634839263044,1.0,15.0,11.0
221,6991.757862527643,10018.957453766961,850.1908244235265,1182.311521985033,1.0,15.0,12.0
222,7168.059761922739,10440.072293138894,895.2257615698306,1178.0690782077822,1.0,15.0,13.0
223,8149.449605993871,11361.22275965596,831.0581537998871,1179.648926440169,1.0,15.0,14.0
224,7891.171090791507,10879.282847365377,826.8530294744075,1158.9225457574673,1.0,15.0,15.0
225,8191.48729011286,9591.101314073696,896.1284139211731,1016.3530685961334,2.0,1.0,1.0
226,7834.810293581217,11254.370046488773,840.8281820157692,1205.190138055229,2.0,1.0,2.0
227,8126.615603635179,11330.753368017255,807.0020737076152,1267.6217350224356,2.0,1.0,3.0
228,8186.128101987889,11001.30087720687,820.1957861826997,1272.545647021475,2.0,1.0,4.0
229,7732.571164384307,12116.173615903843,912.0194865297783,1189.0921473196345,2.0,1.0,5.0
230,7642.843716732387,11557.729837938032,904.6979149107876,1164.2298658584873,2.0,1.0,6.0
231,7324.346290790309,11102.867574141523,850.0866702855083,1143.202841599682,2.0,1.0,7.0
232,6696.068410970599,11094.7777116047,843.6294526744286,1248.6438191220677,2.0,1.0,8.0
233,6228.247372685553,10625.10599105891,883.9906202255959,1259.6061578812846,2.0,1.0,9.0
234,6481.289615517522,10031.321061331535,795.0016884534043,1219.2166020702143,2.0,1.0,10.0
235,7326.4608669080935,8531.386034708938,767.1330488609308,1190.8041379197352,2.0,1.0,11.0
236,7066.941169980466,9073.0572346649,839.5720125669411,1148.1489920886454,2.0,1.0,12.0
237,6881.720451372434,9556.20503207932,876.2430378069773,1114.129017689568,2.0,1.0,13.0
238,7547.370538003597,10200.537077994739,812.596804739962,1177.8645113035943,2.0,1.0,14.0
239,7368.455309907324,9531.735085380822,823.0068109506174,1143.7836947493197,2.0,1.0,15.0
240,8421.979226781643,7412.733575992364,893.8023716249187,1004.5725104349044,2.0,2.0,1.0
241,8129.342520478377,7387.27051791651,839.2049250596453,1205.9377132273444,2.0,2.0,2.0
242,8350.885783959713,7165.030043709477,807.1816538996181,1273.126388221697,2.0,2.0,3.0
243,8390.022568615594,7957.703639975746,819.3183467649962,1283.0816204265595,2.0,2.0,4.0
244,8021.032631942689,8341.73227476027,912.8185569861391,1192.2716475076636,2.0,2.0,5.0
245,7921.2835897376945,8560.998317048383,906.21035803368,1172.7455783866262,2.0,2.0,6.0
246,7557.270057900281,8302.403154982976,849.2746098364439,1154.9345999154475,2.0,2.0,7.0
247,6888.117579067901,8071.634421399273,842.1502958835838,1252.1601402461092,2.0,2.0,8.0
248,6398.797928402426,8813.801275786318,883.0913763613637,1265.6089249392676,2.0,2.0,9.0
249,6684.822667247857,8539.12436076195,792.0306683609848,1223.474639289172,2.0,2.0,10.0
250,7512.350430458084,8853.764691008806,760.5049131039889,1215.5699954097815,2.0,2.0,11.0
251,7218.713954733189,8739.67475849126,833.3320208062271,1182.3182206305983,2.0,2.0,12.0
252,7010.500928892836,8722.916891165285,874.884624525246,1149.9165651615465,2.0,2.0,13.0
253,7615.867930857367,8927.55062771998,808.9215180564509,1203.5624946884814,2.0,2.0,14.0
254,7324.315504435331,8993.760258313603,819.1804908103766,1172.390750801909,2.0,2.0,15.0
255,8692.033203412837,8737.664287741998,893.296239182366,1006.837188403,2.0,3.0,1.0
256,8528.935109082515,7460.351599091267,839.7656275666193,1204.796756418245,2.0,3.0,2.0
257,8600.232718279993,7884.151196610634,809.5911164028712,1273.1368167773649,2.0,3.0,3.0
258,8600.167277762828,8010.8848594640895,818.9514639172455,1283.9356633698442,2.0,3.0,4.0
259,8149.608287379765,8644.197531663516,922.9778811898084,1190.358023030547,2.0,3.0,5.0
260,8038.322768499542,8963.22928390503,916.644434980539,1171.111014267738,2.0,3.0,6.0
261,7644.0138850201165,9461.502301317747,862.2441415446367,1157.8185499781184,2.0,3.0,7.0
262,6948.9482559884655,9539.07280388434,850.3835065386445,1250.671571365192,2.0,3.0,8.0
263,6440.406628790888,9439.349846920315,888.731415358264,1264.0529654524912,2.0,3.0,9.0
264,6741.998948770154,9546.236625623744,794.3401964214993,1222.657301219163,2.0,3.0,10.0
265,7574.350278236729,9785.567707400616,800.894650246187,1211.025083537595,2.0,3.0,11.0
266,7259.43432353959,9975.45006624626,864.7218614616788,1175.2129757380185,2.0,3.0,12.0
267,7039.416248176799,10113.72540071117,910.1091699119863,1144.0027739312413,2.0,3.0,13.0
268,7669.074403582467,9893.583640717647,838.7964537530804,1201.108434647329,2.0,3.0,14.0
269,7287.376326473788,9943.632219171004,839.8005865786811,1166.9373623074835,2.0,3.0,15.0
270,8799.13451466622,8796.896473131426,892.9511253719429,1004.4126589570386,2.0,4.0,1.0
271,8675.80229468627,7929.614028070237,839.0053205578913,1204.1052988801816,2.0,4.0,2.0
272,8695.840517229983,7842.335910086636,810.3692116495426,1273.141283425005,2.0,4.0,3.0
273,8681.68569725511,8438.37226961473,818.1545513771778,1284.356779032628,2.0,4.0,4.0
274,8231.095520461457,8884.485384195783,921.2307996437014,1189.2927032391453,2.0,4.0,5.0
275,8114.536839156647,9033.904146330748,914.288454590476,1171.1743919008752,2.0,4.0,6.0
276,7705.418749127852,9228.328748103015,860.4835264857727,1159.1433168603983,2.0,4.0,7.0
277,7000.669328826946,9679.266392919553,849.4610383785387,1249.8402253507109,2.0,4.0,8.0
278,6479.5109426120425,9586.548313641122,887.8454596494282,1263.6778362922653,2.0,4.0,9.0
279,6798.052422928883,9518.419269527663,793.1150751067628,1221.9569429403432,2.0,4.0,10.0
280,7615.1442510587585,9921.611353148633,797.5805352708005,1213.2481263752297,2.0,4.0,11.0
281,7285.16898915701,10085.942472058769,861.3553584293975,1179.3059225489292,2.0,4.0,12.0
282,7055.641395521069,10222.09225484556,906.5692668922618,1149.0059755630855,2.0,4.0,13.0
283,7677.167410329401,10037.512179400617,836.1103214446377,1204.5663701722171,2.0,4.0,14.0
284,7216.62732167037,10061.318537953306,838.027635114245,1170.9589472661532,2.0,4.0,15.0
285,8825.247144362429,8670.798030420421,892.7195396921709,1005.0181924386956,2.0,5.0,1.0
286,8709.159846635592,7938.100963028583,838.4416679883609,1203.5882538417018,2.0,5.0,2.0
287,8716.726430662102,7771.746290147721,810.8940642787429,1272.9252455180113,2.0,5.0,3.0
288,8699.71183154823,8441.395253993385,817.6189973896905,1284.3914793909078,2.0,5.0,4.0
289,8225.853424829933,8899.414741887595,921.2983409337628,1189.1894073532515,2.0,5.0,5.0
290,8109.061503256808,9024.716473681128,914.3642353734551,1171.1230998543952,2.0,5.0,6.0
291,7699.159980369181,9086.77242508296,860.9018578969224,1159.2872841442108,2.0,5.0,7.0
292,6991.752611995352,9535.176274492802,849.720539801109,1249.8422707554982,2.0,5.0,8.0
293,6470.953059913787,9443.977673036727,887.9985813592909,1263.6781600249767,2.0,5.0,9.0
294,6788.536519641189,9381.828148336124,793.8942875718358,1222.0352970021884,2.0,5.0,10.0
295,7611.780467119037,9779.04347468196,799.6371943355255,1212.9600386242478,2.0,5.0,11.0
296,7282.705846158312,9944.889860223984,863.3082279959747,1178.783093925576,2.0,5.0,12.0
297,7052.585803395858,10078.976007716285,908.4776044611538,1148.7765821641724,2.0,5.0,13.0
